id_tiempo,fecha,día,mes,trimestre,año
918424,2009-08-14 15:42:46,14,8,3,2009
918472,2009-08-14 15:46:11,14,8,3,2009
918478,2009-08-14 15:46:45,14,8,3,2009
918493,2009-08-14 15:47:02,14,8,3,2009
918505,2009-08-14 15:47:13,14,8,3,2009
918532,2009-08-14 15:50:37,14,8,3,2009
918553,2009-08-14 15:52:22,14,8,3,2009
918571,2009-08-14 15:52:42,14,8,3,2009
918589,2009-08-14 15:54:20,14,8,3,2009
918595,2009-08-14 15:55:38,14,8,3,2009
918619,2009-08-14 15:58:57,14,8,3,2009
918637,2009-08-14 15:59:10,14,8,3,2009
918667,2009-08-14 16:03:43,14,8,3,2009
918682,2009-08-14 16:03:58,14,8,3,2009
918712,2009-08-14 16:07:22,14,8,3,2009
918718,2009-08-14 16:08:59,14,8,3,2009
918727,2009-08-14 16:11:04,14,8,3,2009
918760,2009-08-14 16:12:15,14,8,3,2009
918793,2009-08-14 16:14:02,14,8,3,2009
918826,2009-08-14 16:32:44,14,8,3,2009
918844,2009-08-14 16:33:38,14,8,3,2009
918862,2009-08-14 16:34:18,14,8,3,2009
918868,2009-08-14 16:36:53,14,8,3,2009
918904,2009-08-14 16:42:49,14,8,3,2009
918916,2009-08-14 16:45:07,14,8,3,2009
918925,2009-08-14 16:47:44,14,8,3,2009
918937,2009-08-14 16:48:31,14,8,3,2009
919000,2009-08-14 16:57:20,14,8,3,2009
919018,2009-08-14 16:57:28,14,8,3,2009
919033,2009-08-14 17:04:58,14,8,3,2009
919051,2009-08-14 17:15:13,14,8,3,2009
919066,2009-08-14 17:16:14,14,8,3,2009
919072,2009-08-14 17:16:56,14,8,3,2009
919081,2009-08-14 17:17:39,14,8,3,2009
919102,2009-08-14 17:18:16,14,8,3,2009
919120,2009-08-14 17:19:04,14,8,3,2009
919132,2009-08-14 17:25:02,14,8,3,2009
919144,2009-08-14 17:29:47,14,8,3,2009
919156,2009-08-14 17:34:13,14,8,3,2009
919171,2009-08-14 17:34:51,14,8,3,2009
919204,2009-08-14 17:45:28,14,8,3,2009
919222,2009-08-14 17:46:55,14,8,3,2009
919234,2009-08-14 17:48:40,14,8,3,2009
919270,2009-08-14 17:56:12,14,8,3,2009
919315,2009-08-14 17:57:34,14,8,3,2009
919321,2009-08-14 18:03:39,14,8,3,2009
919354,2009-08-14 18:12:06,14,8,3,2009
919402,2009-08-14 18:13:08,14,8,3,2009
919423,2009-08-14 18:15:33,14,8,3,2009
919435,2009-08-14 18:16:16,14,8,3,2009
919450,2009-08-14 18:16:31,14,8,3,2009
919468,2009-08-14 18:18:46,14,8,3,2009
919477,2009-08-14 18:18:49,14,8,3,2009
919504,2009-08-14 18:24:44,14,8,3,2009
919513,2009-08-14 18:25:47,14,8,3,2009
919525,2009-08-14 18:28:52,14,8,3,2009
919534,2009-08-14 18:32:17,14,8,3,2009
919546,2009-08-14 18:36:54,14,8,3,2009
919561,2009-08-14 18:37:23,14,8,3,2009
919567,2009-08-14 18:38:19,14,8,3,2009
919579,2009-08-14 18:44:45,14,8,3,2009
919594,2009-08-14 18:46:31,14,8,3,2009
919609,2009-08-14 18:49:29,14,8,3,2009
919624,2009-08-14 18:52:24,14,8,3,2009
919639,2009-08-14 18:52:46,14,8,3,2009
919657,2009-08-14 18:55:18,14,8,3,2009
919705,2009-08-14 18:55:52,14,8,3,2009
919717,2009-08-14 18:58:15,14,8,3,2009
919735,2009-08-14 19:05:03,14,8,3,2009
919747,2009-08-14 19:10:37,14,8,3,2009
919792,2009-08-14 19:10:38,14,8,3,2009
919801,2009-08-14 19:10:41,14,8,3,2009
919849,2009-08-14 19:12:16,14,8,3,2009
919870,2009-08-14 19:17:11,14,8,3,2009
919879,2009-08-14 19:20:30,14,8,3,2009
919891,2009-08-14 19:21:05,14,8,3,2009
919897,2009-08-14 19:25:31,14,8,3,2009
919909,2009-08-14 19:26:39,14,8,3,2009
919948,2009-08-14 19:28:36,14,8,3,2009
919963,2009-08-14 19:29:58,14,8,3,2009
919978,2009-08-14 19:36:06,14,8,3,2009
919996,2009-08-14 19:36:53,14,8,3,2009
920026,2009-08-14 19:37:20,14,8,3,2009
920047,2009-08-14 19:37:30,14,8,3,2009
920053,2009-08-14 19:40:58,14,8,3,2009
920062,2009-08-14 19:43:44,14,8,3,2009
920080,2009-08-14 19:45:25,14,8,3,2009
920095,2009-08-14 19:48:20,14,8,3,2009
920101,2009-08-14 19:49:58,14,8,3,2009
920131,2009-08-14 19:53:59,14,8,3,2009
920149,2009-08-14 19:57:12,14,8,3,2009
920161,2009-08-14 20:07:31,14,8,3,2009
920167,2009-08-14 20:08:20,14,8,3,2009
920215,2009-08-14 20:17:02,14,8,3,2009
920233,2009-08-14 20:33:28,14,8,3,2009
920245,2009-08-14 20:34:21,14,8,3,2009
920281,2009-08-14 20:35:43,14,8,3,2009
920299,2009-08-14 20:39:04,14,8,3,2009
920314,2009-08-14 20:42:12,14,8,3,2009
920335,2009-08-14 20:44:47,14,8,3,2009
920353,2009-08-14 20:45:41,14,8,3,2009
920365,2009-08-14 20:46:12,14,8,3,2009
920383,2009-08-14 20:54:15,14,8,3,2009
920389,2009-08-14 20:55:11,14,8,3,2009
920401,2009-08-14 20:57:49,14,8,3,2009
920419,2009-08-15 00:06:13,15,8,3,2009
920449,2009-08-15 00:09:08,15,8,3,2009
920455,2009-08-15 00:17:01,15,8,3,2009
920461,2009-08-15 00:35:11,15,8,3,2009
920476,2009-08-15 00:35:45,15,8,3,2009
920485,2009-08-15 00:38:10,15,8,3,2009
920500,2009-08-15 00:39:12,15,8,3,2009
920512,2009-08-15 00:40:07,15,8,3,2009
920557,2009-08-15 00:40:39,15,8,3,2009
920623,2009-08-15 00:41:22,15,8,3,2009
920650,2009-08-15 00:59:46,15,8,3,2009
920677,2009-08-15 08:02:37,15,8,3,2009
920707,2009-08-15 08:15:14,15,8,3,2009
920713,2009-08-15 08:16:01,15,8,3,2009
920734,2009-08-15 08:18:51,15,8,3,2009
920788,2009-08-15 08:19:50,15,8,3,2009
920827,2009-08-15 08:20:12,15,8,3,2009
920860,2009-08-15 08:21:09,15,8,3,2009
920893,2009-08-15 08:30:48,15,8,3,2009
920917,2009-08-15 08:37:45,15,8,3,2009
920926,2009-08-15 08:41:29,15,8,3,2009
920956,2009-08-15 08:47:46,15,8,3,2009
920965,2009-08-15 08:47:54,15,8,3,2009
920995,2009-08-15 08:48:08,15,8,3,2009
921019,2009-08-15 08:49:17,15,8,3,2009
921043,2009-08-15 08:49:55,15,8,3,2009
921058,2009-08-15 08:54:18,15,8,3,2009
921067,2009-08-15 08:54:59,15,8,3,2009
921082,2009-08-15 08:57:21,15,8,3,2009
921109,2009-08-15 08:58:05,15,8,3,2009
921118,2009-08-15 09:04:09,15,8,3,2009
921130,2009-08-15 09:04:29,15,8,3,2009
921148,2009-08-15 09:05:02,15,8,3,2009
921157,2009-08-15 09:06:58,15,8,3,2009
921187,2009-08-15 09:11:10,15,8,3,2009
921205,2009-08-15 09:11:53,15,8,3,2009
921223,2009-08-15 09:12:46,15,8,3,2009
921241,2009-08-15 09:13:10,15,8,3,2009
921250,2009-08-15 09:15:18,15,8,3,2009
921265,2009-08-15 09:16:32,15,8,3,2009
921283,2009-08-15 09:16:38,15,8,3,2009
921322,2009-08-15 09:19:01,15,8,3,2009
921331,2009-08-15 09:19:52,15,8,3,2009
921346,2009-08-15 09:20:40,15,8,3,2009
921352,2009-08-15 09:21:43,15,8,3,2009
921361,2009-08-15 09:21:50,15,8,3,2009
921388,2009-08-15 09:24:52,15,8,3,2009
921451,2009-08-15 09:33:35,15,8,3,2009
921502,2009-08-15 09:34:40,15,8,3,2009
921565,2009-08-15 09:35:08,15,8,3,2009
921604,2009-08-15 09:35:43,15,8,3,2009
921631,2009-08-15 09:35:52,15,8,3,2009
921649,2009-08-15 09:40:14,15,8,3,2009
921664,2009-08-15 09:48:41,15,8,3,2009
921679,2009-08-15 09:49:54,15,8,3,2009
921709,2009-08-15 09:52:10,15,8,3,2009
921742,2009-08-15 10:01:15,15,8,3,2009
921748,2009-08-15 10:03:25,15,8,3,2009
921766,2009-08-15 10:07:10,15,8,3,2009
921781,2009-08-15 10:10:05,15,8,3,2009
921790,2009-08-15 10:10:11,15,8,3,2009
921805,2009-08-15 10:19:55,15,8,3,2009
921817,2009-08-15 10:21:02,15,8,3,2009
921850,2009-08-15 10:21:10,15,8,3,2009
921862,2009-08-15 10:23:04,15,8,3,2009
921874,2009-08-15 10:24:40,15,8,3,2009
921886,2009-08-15 10:25:03,15,8,3,2009
921910,2009-08-15 10:25:12,15,8,3,2009
921955,2009-08-15 10:25:21,15,8,3,2009
921976,2009-08-15 10:28:22,15,8,3,2009
921991,2009-08-15 10:29:22,15,8,3,2009
921997,2009-08-15 10:30:47,15,8,3,2009
922012,2009-08-15 10:30:54,15,8,3,2009
922048,2009-08-15 10:31:25,15,8,3,2009
922090,2009-08-15 10:31:55,15,8,3,2009
922126,2009-08-15 10:50:59,15,8,3,2009
922195,2009-08-15 10:54:51,15,8,3,2009
922207,2009-08-15 10:54:56,15,8,3,2009
922216,2009-08-15 10:59:55,15,8,3,2009
922264,2009-08-15 11:02:47,15,8,3,2009
922294,2009-08-15 11:03:49,15,8,3,2009
922309,2009-08-15 11:04:06,15,8,3,2009
922333,2009-08-15 11:12:41,15,8,3,2009
922366,2009-08-15 11:14:14,15,8,3,2009
922372,2009-08-15 11:16:13,15,8,3,2009
922381,2009-08-15 11:17:08,15,8,3,2009
922393,2009-08-15 11:18:18,15,8,3,2009
922417,2009-08-15 11:19:56,15,8,3,2009
922453,2009-08-15 11:20:49,15,8,3,2009
922459,2009-08-15 11:23:04,15,8,3,2009
922471,2009-08-15 11:27:30,15,8,3,2009
922480,2009-08-15 11:28:19,15,8,3,2009
922498,2009-08-15 11:28:33,15,8,3,2009
922504,2009-08-15 11:29:59,15,8,3,2009
922516,2009-08-15 11:30:41,15,8,3,2009
922573,2009-08-15 11:31:21,15,8,3,2009
922591,2009-08-15 11:32:41,15,8,3,2009
922600,2009-08-15 11:38:45,15,8,3,2009
922606,2009-08-15 11:40:45,15,8,3,2009
922621,2009-08-15 11:47:24,15,8,3,2009
922669,2009-08-15 11:48:02,15,8,3,2009
922681,2009-08-15 11:48:16,15,8,3,2009
922696,2009-08-15 11:51:52,15,8,3,2009
922714,2009-08-15 11:53:49,15,8,3,2009
922723,2009-08-15 11:54:08,15,8,3,2009
922732,2009-08-15 11:55:30,15,8,3,2009
922741,2009-08-15 11:59:55,15,8,3,2009
922807,2009-08-15 13:06:22,15,8,3,2009
922822,2009-08-15 13:09:52,15,8,3,2009
922828,2009-08-15 13:12:18,15,8,3,2009
922846,2009-08-15 13:17:38,15,8,3,2009
922864,2009-08-15 13:19:07,15,8,3,2009
922897,2009-08-15 13:21:09,15,8,3,2009
922918,2009-08-15 13:23:55,15,8,3,2009
922942,2009-08-15 13:23:57,15,8,3,2009
922960,2009-08-15 13:24:01,15,8,3,2009
922987,2009-08-15 13:25:45,15,8,3,2009
923017,2009-08-15 13:32:59,15,8,3,2009
923026,2009-08-15 13:34:51,15,8,3,2009
923071,2009-08-15 13:36:17,15,8,3,2009
923101,2009-08-15 13:37:17,15,8,3,2009
923131,2009-08-15 13:44:31,15,8,3,2009
923149,2009-08-15 13:54:16,15,8,3,2009
923170,2009-08-15 14:10:16,15,8,3,2009
923185,2009-08-15 14:10:21,15,8,3,2009
923209,2009-08-15 14:17:14,15,8,3,2009
923218,2009-08-15 14:17:59,15,8,3,2009
923224,2009-08-15 14:21:27,15,8,3,2009
923263,2009-08-15 14:24:36,15,8,3,2009
923281,2009-08-15 14:27:25,15,8,3,2009
923296,2009-08-15 14:31:42,15,8,3,2009
923308,2009-08-15 14:35:05,15,8,3,2009
923314,2009-08-15 14:38:53,15,8,3,2009
923332,2009-08-15 14:39:25,15,8,3,2009
923347,2009-08-15 14:39:42,15,8,3,2009
923362,2009-08-15 14:45:18,15,8,3,2009
923371,2009-08-15 14:45:48,15,8,3,2009
923419,2009-08-15 14:55:58,15,8,3,2009
923428,2009-08-15 15:05:09,15,8,3,2009
923455,2009-08-15 15:05:40,15,8,3,2009
923494,2009-08-15 15:06:05,15,8,3,2009
923509,2009-08-15 15:10:08,15,8,3,2009
923524,2009-08-15 15:12:05,15,8,3,2009
923530,2009-08-15 15:13:59,15,8,3,2009
923536,2009-08-15 15:18:24,15,8,3,2009
923551,2009-08-15 15:18:35,15,8,3,2009
923566,2009-08-15 15:20:36,15,8,3,2009
923593,2009-08-15 15:22:07,15,8,3,2009
923605,2009-08-15 15:22:31,15,8,3,2009
923644,2009-08-15 15:26:49,15,8,3,2009
923656,2009-08-15 15:31:28,15,8,3,2009
923683,2009-08-15 15:31:29,15,8,3,2009
923692,2009-08-15 15:34:03,15,8,3,2009
923713,2009-08-15 15:35:09,15,8,3,2009
923722,2009-08-15 15:35:44,15,8,3,2009
923743,2009-08-15 15:35:56,15,8,3,2009
923779,2009-08-15 15:39:36,15,8,3,2009
923794,2009-08-15 15:42:25,15,8,3,2009
923806,2009-08-15 15:48:46,15,8,3,2009
923818,2009-08-15 15:51:40,15,8,3,2009
923836,2009-08-15 15:53:10,15,8,3,2009
923845,2009-08-15 15:56:06,15,8,3,2009
923857,2009-08-15 16:06:14,15,8,3,2009
923872,2009-08-15 16:11:25,15,8,3,2009
923884,2009-08-15 16:12:32,15,8,3,2009
923899,2009-08-15 16:14:33,15,8,3,2009
923908,2009-08-15 16:15:24,15,8,3,2009
923920,2009-08-15 16:17:08,15,8,3,2009
923935,2009-08-15 16:17:20,15,8,3,2009
924007,2009-08-15 16:18:23,15,8,3,2009
924013,2009-08-15 16:22:34,15,8,3,2009
924025,2009-08-15 16:23:30,15,8,3,2009
924034,2009-08-15 16:27:47,15,8,3,2009
924052,2009-08-15 16:29:23,15,8,3,2009
924079,2009-08-15 16:31:55,15,8,3,2009
924106,2009-08-15 16:32:38,15,8,3,2009
924115,2009-08-15 16:34:14,15,8,3,2009
924127,2009-08-15 16:35:16,15,8,3,2009
924136,2009-08-15 16:36:06,15,8,3,2009
924175,2009-08-15 16:38:37,15,8,3,2009
924193,2009-08-15 16:46:20,15,8,3,2009
924211,2009-08-15 16:47:19,15,8,3,2009
924229,2009-08-15 16:47:49,15,8,3,2009
924247,2009-08-15 16:58:07,15,8,3,2009
924283,2009-08-15 17:02:15,15,8,3,2009
924301,2009-08-15 17:07:42,15,8,3,2009
924325,2009-08-15 17:08:51,15,8,3,2009
924343,2009-08-15 17:08:55,15,8,3,2009
924364,2009-08-15 17:09:56,15,8,3,2009
924379,2009-08-15 17:10:20,15,8,3,2009
924385,2009-08-15 17:10:42,15,8,3,2009
924451,2009-08-15 17:11:06,15,8,3,2009
924463,2009-08-15 17:15:41,15,8,3,2009
924478,2009-08-15 17:16:50,15,8,3,2009
924493,2009-08-15 17:17:07,15,8,3,2009
924508,2009-08-15 17:19:22,15,8,3,2009
924559,2009-08-15 17:23:14,15,8,3,2009
924571,2009-08-15 17:28:03,15,8,3,2009
924583,2009-08-15 17:28:36,15,8,3,2009
924637,2009-08-15 17:30:23,15,8,3,2009
924652,2009-08-15 17:43:35,15,8,3,2009
924661,2009-08-15 17:48:38,15,8,3,2009
924667,2009-08-15 17:50:31,15,8,3,2009
924688,2009-08-15 17:50:32,15,8,3,2009
924715,2009-08-15 17:52:33,15,8,3,2009
924748,2009-08-15 18:02:09,15,8,3,2009
924769,2009-08-15 18:05:08,15,8,3,2009
924799,2009-08-15 18:05:19,15,8,3,2009
924805,2009-08-15 18:05:45,15,8,3,2009
924817,2009-08-15 18:10:22,15,8,3,2009
924862,2009-08-15 18:12:03,15,8,3,2009
924889,2009-08-15 18:12:08,15,8,3,2009
924907,2009-08-15 18:12:18,15,8,3,2009
924919,2009-08-15 18:14:24,15,8,3,2009
924925,2009-08-15 18:16:53,15,8,3,2009
924937,2009-08-15 18:17:27,15,8,3,2009
924943,2009-08-15 18:19:59,15,8,3,2009
924976,2009-08-15 18:23:54,15,8,3,2009
925000,2009-08-15 18:24:38,15,8,3,2009
925036,2009-08-15 18:24:53,15,8,3,2009
925045,2009-08-15 18:25:33,15,8,3,2009
925063,2009-08-15 18:26:45,15,8,3,2009
925117,2009-08-15 18:26:51,15,8,3,2009
925135,2009-08-15 18:27:28,15,8,3,2009
925174,2009-08-15 18:27:30,15,8,3,2009
925198,2009-08-15 18:28:58,15,8,3,2009
925216,2009-08-15 18:35:18,15,8,3,2009
925291,2009-08-15 18:35:25,15,8,3,2009
925306,2009-08-15 18:39:40,15,8,3,2009
925366,2009-08-15 18:40:31,15,8,3,2009
925378,2009-08-15 18:41:53,15,8,3,2009
925384,2009-08-15 18:42:12,15,8,3,2009
925402,2009-08-15 18:48:17,15,8,3,2009
925441,2009-08-15 18:50:13,15,8,3,2009
925450,2009-08-15 18:53:53,15,8,3,2009
925456,2009-08-15 18:57:42,15,8,3,2009
925486,2009-08-15 18:57:46,15,8,3,2009
925501,2009-08-15 18:58:05,15,8,3,2009
925510,2009-08-15 18:58:27,15,8,3,2009
925519,2009-08-15 19:11:03,15,8,3,2009
925531,2009-08-15 19:14:41,15,8,3,2009
925549,2009-08-15 19:16:28,15,8,3,2009
925558,2009-08-15 19:19:03,15,8,3,2009
925564,2009-08-15 19:20:12,15,8,3,2009
925603,2009-08-15 19:21:17,15,8,3,2009
925633,2009-08-15 19:21:54,15,8,3,2009
925639,2009-08-15 19:22:29,15,8,3,2009
925666,2009-08-15 19:23:01,15,8,3,2009
925690,2009-08-15 19:25:48,15,8,3,2009
925705,2009-08-15 19:27:39,15,8,3,2009
925735,2009-08-15 19:28:02,15,8,3,2009
925759,2009-08-15 19:30:22,15,8,3,2009
925771,2009-08-15 19:31:06,15,8,3,2009
925780,2009-08-15 19:36:21,15,8,3,2009
925792,2009-08-15 19:39:35,15,8,3,2009
925834,2009-08-15 19:41:02,15,8,3,2009
925849,2009-08-15 19:43:41,15,8,3,2009
925858,2009-08-15 19:46:40,15,8,3,2009
925873,2009-08-15 19:48:41,15,8,3,2009
925894,2009-08-15 19:51:23,15,8,3,2009
925909,2009-08-15 19:51:41,15,8,3,2009
925915,2009-08-15 19:57:30,15,8,3,2009
925933,2009-08-15 19:59:36,15,8,3,2009
925963,2009-08-15 19:59:39,15,8,3,2009
926005,2009-08-15 20:20:17,15,8,3,2009
926047,2009-08-15 20:31:07,15,8,3,2009
926056,2009-08-15 20:40:04,15,8,3,2009
926101,2009-08-15 20:40:58,15,8,3,2009
926119,2009-08-15 20:41:13,15,8,3,2009
926128,2009-08-15 20:43:09,15,8,3,2009
926155,2009-08-15 20:45:50,15,8,3,2009
926170,2009-08-15 20:47:01,15,8,3,2009
926182,2009-08-15 20:55:11,15,8,3,2009
926218,2009-08-15 20:56:49,15,8,3,2009
926263,2009-08-16 00:15:27,16,8,3,2009
926302,2009-08-16 00:19:38,16,8,3,2009
926314,2009-08-16 00:21:42,16,8,3,2009
926338,2009-08-16 00:26:26,16,8,3,2009
926347,2009-08-16 00:36:11,16,8,3,2009
926365,2009-08-16 00:40:10,16,8,3,2009
926386,2009-08-16 00:50:06,16,8,3,2009
926401,2009-08-16 00:52:38,16,8,3,2009
926443,2009-08-16 00:58:33,16,8,3,2009
926488,2009-08-16 00:59:53,16,8,3,2009
926494,2009-08-16 08:03:54,16,8,3,2009
926500,2009-08-16 08:09:13,16,8,3,2009
926509,2009-08-16 08:10:27,16,8,3,2009
926518,2009-08-16 08:11:51,16,8,3,2009
926536,2009-08-16 08:15:10,16,8,3,2009
926554,2009-08-16 08:15:57,16,8,3,2009
926587,2009-08-16 08:21:16,16,8,3,2009
926605,2009-08-16 08:25:18,16,8,3,2009
926617,2009-08-16 08:27:11,16,8,3,2009
926635,2009-08-16 08:34:05,16,8,3,2009
926659,2009-08-16 08:41:27,16,8,3,2009
926671,2009-08-16 08:43:39,16,8,3,2009
926686,2009-08-16 08:44:33,16,8,3,2009
926701,2009-08-16 08:46:02,16,8,3,2009
926734,2009-08-16 08:46:30,16,8,3,2009
926740,2009-08-16 08:48:50,16,8,3,2009
926752,2009-08-16 08:48:53,16,8,3,2009
926776,2009-08-16 08:49:24,16,8,3,2009
926791,2009-08-16 08:52:48,16,8,3,2009
926815,2009-08-16 08:56:12,16,8,3,2009
926848,2009-08-16 09:01:57,16,8,3,2009
926854,2009-08-16 09:02:02,16,8,3,2009
926899,2009-08-16 09:05:45,16,8,3,2009
926920,2009-08-16 09:09:24,16,8,3,2009
926941,2009-08-16 09:11:15,16,8,3,2009
926965,2009-08-16 09:11:26,16,8,3,2009
926980,2009-08-16 09:12:30,16,8,3,2009
926998,2009-08-16 09:12:56,16,8,3,2009
927025,2009-08-16 09:17:24,16,8,3,2009
927055,2009-08-16 09:22:47,16,8,3,2009
927067,2009-08-16 09:24:34,16,8,3,2009
927076,2009-08-16 09:25:19,16,8,3,2009
927082,2009-08-16 09:26:10,16,8,3,2009
927100,2009-08-16 09:27:59,16,8,3,2009
927112,2009-08-16 09:37:47,16,8,3,2009
927127,2009-08-16 09:38:58,16,8,3,2009
927151,2009-08-16 09:43:36,16,8,3,2009
927163,2009-08-16 09:45:09,16,8,3,2009
927178,2009-08-16 09:45:29,16,8,3,2009
927217,2009-08-16 09:46:39,16,8,3,2009
927250,2009-08-16 09:47:25,16,8,3,2009
927262,2009-08-16 09:51:05,16,8,3,2009
927277,2009-08-16 10:05:59,16,8,3,2009
927322,2009-08-16 10:08:42,16,8,3,2009
927364,2009-08-16 10:09:47,16,8,3,2009
927385,2009-08-16 10:12:51,16,8,3,2009
927400,2009-08-16 10:13:07,16,8,3,2009
927409,2009-08-16 10:17:20,16,8,3,2009
927442,2009-08-16 10:25:42,16,8,3,2009
927451,2009-08-16 10:27:33,16,8,3,2009
927463,2009-08-16 10:28:43,16,8,3,2009
927487,2009-08-16 10:28:50,16,8,3,2009
927505,2009-08-16 10:29:52,16,8,3,2009
927517,2009-08-16 10:35:15,16,8,3,2009
927541,2009-08-16 10:36:20,16,8,3,2009
927577,2009-08-16 10:37:10,16,8,3,2009
927610,2009-08-16 10:37:28,16,8,3,2009
927640,2009-08-16 10:39:09,16,8,3,2009
927658,2009-08-16 10:41:26,16,8,3,2009
927664,2009-08-16 10:43:03,16,8,3,2009
927679,2009-08-16 10:47:25,16,8,3,2009
927685,2009-08-16 10:50:16,16,8,3,2009
927700,2009-08-16 10:54:21,16,8,3,2009
927715,2009-08-16 11:04:13,16,8,3,2009
927733,2009-08-16 11:06:15,16,8,3,2009
927739,2009-08-16 11:09:47,16,8,3,2009
927745,2009-08-16 11:09:57,16,8,3,2009
927763,2009-08-16 11:11:09,16,8,3,2009
927778,2009-08-16 11:13:21,16,8,3,2009
927811,2009-08-16 11:15:17,16,8,3,2009
927838,2009-08-16 11:19:17,16,8,3,2009
927865,2009-08-16 11:34:17,16,8,3,2009
927922,2009-08-16 11:37:46,16,8,3,2009
927946,2009-08-16 11:38:44,16,8,3,2009
927970,2009-08-16 11:39:25,16,8,3,2009
928024,2009-08-16 11:40:59,16,8,3,2009
928036,2009-08-16 11:42:13,16,8,3,2009
928048,2009-08-16 11:42:57,16,8,3,2009
928066,2009-08-16 11:45:05,16,8,3,2009
928093,2009-08-16 11:49:30,16,8,3,2009
928099,2009-08-16 11:50:15,16,8,3,2009
928108,2009-08-16 11:51:40,16,8,3,2009
928120,2009-08-16 11:53:35,16,8,3,2009
928138,2009-08-16 11:54:23,16,8,3,2009
928162,2009-08-16 11:57:35,16,8,3,2009
928189,2009-08-16 13:04:16,16,8,3,2009
928210,2009-08-16 13:04:30,16,8,3,2009
928237,2009-08-16 13:06:46,16,8,3,2009
928252,2009-08-16 13:10:11,16,8,3,2009
928279,2009-08-16 13:24:28,16,8,3,2009
928288,2009-08-16 13:34:02,16,8,3,2009
928294,2009-08-16 13:36:07,16,8,3,2009
928309,2009-08-16 13:40:42,16,8,3,2009
928318,2009-08-16 13:40:57,16,8,3,2009
928324,2009-08-16 13:41:57,16,8,3,2009
928330,2009-08-16 13:44:35,16,8,3,2009
928363,2009-08-16 13:44:38,16,8,3,2009
928381,2009-08-16 13:45:30,16,8,3,2009
928414,2009-08-16 13:46:41,16,8,3,2009
928441,2009-08-16 13:47:10,16,8,3,2009
928480,2009-08-16 13:52:46,16,8,3,2009
928534,2009-08-16 14:03:57,16,8,3,2009
928546,2009-08-16 14:07:24,16,8,3,2009
928558,2009-08-16 14:10:17,16,8,3,2009
928567,2009-08-16 14:12:18,16,8,3,2009
928570,2009-08-16 14:12:58,16,8,3,2009
928588,2009-08-16 14:14:55,16,8,3,2009
928594,2009-08-16 14:15:14,16,8,3,2009
928621,2009-08-16 14:15:21,16,8,3,2009
928636,2009-08-16 14:15:24,16,8,3,2009
928666,2009-08-16 14:17:02,16,8,3,2009
928678,2009-08-16 14:19:37,16,8,3,2009
928687,2009-08-16 14:19:43,16,8,3,2009
928729,2009-08-16 14:21:07,16,8,3,2009
928777,2009-08-16 14:29:17,16,8,3,2009
928795,2009-08-16 14:30:21,16,8,3,2009
928810,2009-08-16 14:30:54,16,8,3,2009
928816,2009-08-16 14:31:19,16,8,3,2009
928831,2009-08-16 14:33:36,16,8,3,2009
928846,2009-08-16 14:36:25,16,8,3,2009
928876,2009-08-16 14:38:10,16,8,3,2009
928927,2009-08-16 14:38:18,16,8,3,2009
928936,2009-08-16 14:38:31,16,8,3,2009
928948,2009-08-16 14:39:32,16,8,3,2009
928954,2009-08-16 14:39:51,16,8,3,2009
928984,2009-08-16 14:40:49,16,8,3,2009
928996,2009-08-16 14:44:23,16,8,3,2009
929020,2009-08-16 14:45:44,16,8,3,2009
929038,2009-08-16 14:47:28,16,8,3,2009
929044,2009-08-16 14:50:24,16,8,3,2009
929074,2009-08-16 14:56:59,16,8,3,2009
929098,2009-08-16 14:57:40,16,8,3,2009
929110,2009-08-16 15:02:53,16,8,3,2009
929119,2009-08-16 15:03:30,16,8,3,2009
929173,2009-08-16 15:04:33,16,8,3,2009
929191,2009-08-16 15:11:26,16,8,3,2009
929200,2009-08-16 15:20:28,16,8,3,2009
929242,2009-08-16 15:20:38,16,8,3,2009
929254,2009-08-16 15:26:46,16,8,3,2009
929269,2009-08-16 15:28:10,16,8,3,2009
929311,2009-08-16 15:42:47,16,8,3,2009
929320,2009-08-16 15:44:57,16,8,3,2009
929335,2009-08-16 15:46:41,16,8,3,2009
929365,2009-08-16 15:47:40,16,8,3,2009
929380,2009-08-16 15:54:08,16,8,3,2009
929401,2009-08-16 15:54:29,16,8,3,2009
929410,2009-08-16 15:58:26,16,8,3,2009
929473,2009-08-16 16:03:57,16,8,3,2009
929491,2009-08-16 16:04:55,16,8,3,2009
929506,2009-08-16 16:07:20,16,8,3,2009
929539,2009-08-16 16:08:02,16,8,3,2009
929563,2009-08-16 16:12:07,16,8,3,2009
929602,2009-08-16 16:16:54,16,8,3,2009
929611,2009-08-16 16:19:48,16,8,3,2009
929656,2009-08-16 16:24:11,16,8,3,2009
929662,2009-08-16 16:29:28,16,8,3,2009
929683,2009-08-16 16:33:09,16,8,3,2009
929767,2009-08-16 16:33:54,16,8,3,2009
929806,2009-08-16 16:35:50,16,8,3,2009
929818,2009-08-16 16:35:51,16,8,3,2009
929833,2009-08-16 16:36:07,16,8,3,2009
929848,2009-08-16 16:36:30,16,8,3,2009
929857,2009-08-16 16:38:45,16,8,3,2009
929875,2009-08-16 16:40:07,16,8,3,2009
929884,2009-08-16 16:43:24,16,8,3,2009
929908,2009-08-16 16:44:25,16,8,3,2009
929917,2009-08-16 16:46:43,16,8,3,2009
929929,2009-08-16 16:48:52,16,8,3,2009
929941,2009-08-16 16:55:16,16,8,3,2009
929947,2009-08-16 16:57:40,16,8,3,2009
